Niveau.N.1.0,Sup_Ha.N.11.2,Annee.C.4
1,114.38,1987
3,26.03,1987
2,51.48,1987
3,92.09,1987
1,633.29,1987
2,45.57,1987
3,111.43,1987
1,36.68,1987
2,9105.88,1987
3,68.21,1987
1,228.63,2002
2,26.93,2002
2,113.49,2002
2,61.1,2002
2,122.96,2002
3,205.18,2002
1,32.16,2002
2,106.64,2002
2,224.78,2002
3,62.77,2002
2,54.87,2002
3,10.85,2002
2,84.99,2002
2,986.04,2002
3,58.01,2002
1,34.06,2002
1,51.56,2002
1,37.08,2002
2,140.02,2000
2,53.03,2000
2,135.11,2000
2,72.75,2000
2,13.77,2000
2,17.98,2000
2,14.02,2000
2,10.27,2000
2,23.6,2000
2,17.55,2000
2,198.01,2000
2,24.74,2000
2,711.46,2000
1,"980,00",2000
1,666.53,2000
2,513.34,2000
1,154.01,2000
1,116.48,2000
1,15.09,2000
2,10.78,2000
1,32.73,2000
1,25.43,2000
1,34.78,2000
2,50.74,2000
2,20.31,2000
3,117.23,2000
1,7.18,2000
1,34.48,2000
1,19.66,2000
1,12.9,2000
1,2.45,2000
1,2.74,2000
1,17.19,2000
1,6.22,2000
1,23.37,2000
1,19.28,2000
1,8.91,2000
1,13.84,2000
1,6.22,2000
1,6.93,2000
1,7.11,2000
1,12.18,2000
1,13.16,2000
2,24.23,2000
2,17.45,2000
2,14.33,2000
2,8.12,2000
2,83.86,2000
2,16.94,2000
2,241.82,2000
2,30.84,2000
2,113.28,2000
2,113.06,2000
2,7.58,2000
2,55.11,2000
2,4.77,2000
2,5.95,2000
2,43.02,2000
2,10.94,2000
2,11.92,2000
2,10.41,2000
2,13.24,2000
2,5.16,2000
2,11.95,2000
2,3425.89,2000
2,88.69,2000
2,161.63,2000
2,240.52,2000
2,115.84,2000
2,71.04,2000
2,12.69,2000
2,30.03,2000
2,52.66,2000
2,183.32,2000
3,13.86,2000
3,74.44,2000
3,28.67,2000
3,35.58,2000
3,93.07,2000
3,22.73,2000
3,15.11,2000
3,42.12,2000
3,28.2,2000
3,4.46,2000
3,9615.34,2000
3,19.89,2000
3,67.7,2000
3,"151,00",2000
3,132.04,2000
3,146.82,2000
3,22.84,2000
3,24.46,2000
3,71.93,2000
2,72.44,2002
3,94.26,2002
2,21.3,2002
1,63.09,2002
3,369.91,2002
3,160.57,2002
2,199.86,2002
2,14.6,2002
2,23.05,2002
1,191.9,2002
1,72.67,2002
1,47.04,2002
3,17.94,2000
3,83.92,2000
3,0.86,2000
3,192.96,2000
3,19.59,2000
3,9.31,2000
3,14.15,2000
3,17.09,2000
3,87.05,2000
3,176.07,2000
3,222.08,2000
3,379.24,2000
3,19.69,2000
3,132.25,2000
3,13.8,2000
3,12.78,2000
3,9.41,2000
3,9.65,2000
3,560.28,2000
3,189.07,2000
2,10.95,2000
2,45.77,2000
2,115.88,2000
2,19.25,2000
2,64.82,2000
2,14.07,2000
2,14.7,2000
2,16.62,2000
2,4.65,2000
2,63.72,2000
2,4.69,2000
2,15.41,2000
2,185.49,2000
2,6.07,2000
2,17.73,2000
2,41.92,2000
2,21.48,2000
2,7.48,2000
2,12.2,2000
2,10.51,2000
2,2.63,2000
3,61.16,2000
3,6.78,2000
3,5.97,2000
3,278.06,2000
3,18.76,2000
3,20.78,2000
3,11.63,2000
3,9.31,2000
1,25.34,2000
1,13.19,2000
1,20.67,2000
1,29.85,2000
1,33.95,2000
3,247.35,2000
3,54.79,2000
3,138.45,2000
3,11.19,2000
1,23.54,2000
1,12.4,2000
1,29.19,2000
1,20.41,2000
1,17.32,2000
1,16.02,2000
1,13.15,2000
1,15.3,2000
1,29.66,2000
1,20.06,2000
1,28.04,2000
1,23.8,2000
1,82.16,2000
1,12.8,2000
1,32.61,2000
1,15.03,2000
1,32.14,2000
1,55.37,2000
2,14.17,2000
2,232.1,2000
2,163.49,2000
2,365.91,2000
2,36.82,2000
2,150.8,2000
2,57.13,2000
2,45.03,2000
2,21.92,2000
2,29.81,2000
2,30.65,2000
2,213.43,2000
2,9.31,2000
2,10.89,2000
2,29.92,2000
1,65.73,2002
1,24.35,2002
1,48.73,2002
1,240.51,2002
1,70.25,2002
2,25.65,2002
1,35.34,2002
1,167.27,2002
1,145.7,2002
2,45.49,2002
1,44.82,2002
1,"35,00",2002
1,89.8,2002
1,49.85,2002
1,161.33,2002
3,68.78,2000
3,7.35,2000
3,27.38,2000
3,52.14,2000
3,18.06,2000
3,11.24,2000
3,6.88,2000
3,9.22,2000
3,24.67,2000
3,15.17,2000
3,40.07,2000
3,164.15,2000
3,42.05,2000
3,86.49,2000
3,82.06,2000
3,1131.02,2000
3,43.41,2000
3,111.31,2000
3,97.1,2000
3,42.39,2000
3,17.85,2000
3,312.36,2000
3,31.95,2000
3,13.23,2000
3,14.69,2000
3,40.02,2000
1,38.02,2000
1,11.99,2000
1,66.42,2000
1,50.8,2000
1,18.4,2000
1,22.46,2000
1,25.25,2000
1,37.62,2000
1,47.55,2000
1,77.42,2000
1,25.01,2000
1,23.57,2000
1,31.94,2000
1,10.84,2000
1,33.82,2000
1,50.01,2000
1,39.31,2000
1,28.95,2000
1,16.85,2000
1,"11,00",2000
1,24.39,2000
1,10.14,2000
1,27.47,2000
1,7.99,2000
2,6.1,2000
2,23.04,2000
2,24.3,2000
2,19.51,2000
2,63.77,2000
2,9.8,2000
2,10.74,2000
2,4.58,2000
2,78.61,2000
2,4.48,2000
2,"17,00",2000
2,11.6,2000
2,214.88,2000
3,125.23,2000
3,1140.12,2000
3,151.92,2000
3,3476.33,2000
3,7.23,2000
3,61.51,2000
3,2.4,2000
3,54.96,2000
3,30.89,2000
3,346.83,2000
3,20.86,2000
3,461.75,2000
3,13.06,2000
3,16.89,2000
3,86.76,2000
3,24.8,2000
3,73.94,2000
3,24.26,2000
3,304.48,2000
3,90.51,2000
2,0.97,2000
2,45.83,2000
3,8.43,2000
3,336.46,2000
3,6.51,2000
3,27.72,2000
3,25.81,2000
3,92.22,2002
2,34.43,2002
2,34.43,2002
1,196.85,2002
2,78.68,2002
2,107.75,2002
2,26.92,2002
1,42.86,2002
2,280.41,2002
1,114.72,2002
2,893.99,2002
1,2037.66,2002
2,20.7,2002
1,48.5,2002
1,17.61,2002
3,41.88,2000
3,10.83,2000
3,348.17,2000
3,336.71,2000
3,32.63,2000
3,121.92,2000
3,59.36,2000
3,39.41,2000
3,127.6,2000
3,151.55,2000
3,265.78,2000
3,344.37,2000
3,75.35,2000
3,30.03,2000
3,125.12,2000
3,136.37,2000
3,195.41,2000
3,19.07,2000
3,5.91,2000
3,14.39,2000
3,5.61,2000
3,19.12,2000
3,11.36,2000
3,30.91,2000
3,14.9,2000
2,21.07,2000
2,82.53,2000
2,53.38,2000
2,14.68,2000
2,15.63,2000
2,4.68,2000
2,4.27,2000
2,129.07,2000
2,5.9,2000
2,16.74,2000
2,8.21,2000
2,104.33,2000
2,11.14,2000
2,4.98,2000
2,11.07,2000
2,73.94,2000
2,6.34,2000
2,82.84,2000
2,60.47,2000
2,12.27,2000
2,"10,00",2000
2,12.46,2000
3,16.32,2000
3,97.75,2000
3,1303.42,2000
3,32.39,2000
3,16.73,2000
3,26.16,2000
3,212.87,2000
3,5.77,2000
3,34.4,2000
1,115.16,2000
1,33.34,2000
1,29.06,2000
1,90.95,2000
1,24.17,2000
1,53.29,2000
1,31.33,2000
2,46.87,2000
2,52.77,2000
2,19.92,2000
2,123.29,2000
2,90.18,2000
2,47.44,2000
2,25.93,2000
2,51.44,2000
2,9.18,2000
2,15.79,2000
3,14.27,2000
3,67.37,2000
3,70.18,2000
1,29.19,2000
1,46.45,2000
1,47.92,2000
1,57.04,2000
1,128.15,2000
1,482.41,2000
1,65.7,2000
1,75.74,2000
1,26.47,2000
1,40.55,2000
1,20.38,2000
1,33.18,2000
1,48.55,2000
1,163.56,2000
2,26.38,2000
2,30.96,2000
2,90.89,2000
2,108.39,2000
2,251.17,2000
2,37.43,2000
2,11.46,2000
2,84.45,2000
2,20.66,2000
2,270.11,2000
2,101.9,2000
2,80.17,2000
2,31.78,2000
2,35.78,2000
2,42.94,2000
3,16.21,2000
3,65.22,2000
3,50.25,2000
3,254.39,2000
2,13.04,2000
3,15.06,2000
3,90.93,2000
3,52.46,2000
3,24.98,2000
3,23.97,2000
3,226.75,2000
3,11652.36,2000
1,40.61,2000
1,24.04,2000
1,18.44,2000
1,231.22,2000
3,22.73,2000
3,12.73,2000
3,34.75,2000
3,12.25,2000
3,6.7,2000
3,6.75,2000
3,13.85,2000
3,6.14,2000
3,1428.13,2000
3,24.16,2000
3,14.36,2000
3,39.52,2000
3,15.87,2000
3,9.6,2000
3,188.23,2000
3,36.77,2000
3,434.82,2000
3,3.77,2000
3,5982.67,2000
3,9.21,2000
3,5.75,2000
3,173.94,2000
3,217.05,2000
3,697.37,2000
3,171.42,2000
3,5260.61,2000
1,16.16,2000
1,"44,00",2000
1,65.2,2000
1,18.25,2000
1,34.2,2000
1,10.93,2000
1,44.91,2000
1,21.3,2000
1,129.27,2000
1,137.3,2000
1,30.54,2000
2,20.29,2000
2,23.35,2000
2,326.47,2000
2,127.49,2000
2,28.24,2000
2,87.09,2000
2,80.53,2000
1,115.29,2000
1,92.41,2000
1,38.88,2000
1,52.75,2000
3,144.01,2000
3,329.25,2000
3,14.35,2000
1,33.31,2000
1,17.34,2000
1,247.07,2000
1,27.02,2000
1,59.8,2000
2,14.14,2000
2,65.65,2000
2,88.79,2000
2,21.27,2000
2,14.62,2000
2,37.52,2000
2,119.95,2000
2,55.58,2000
3,294.18,2000
3,1700.43,2000
3,272.97,2000
3,198.64,2000
3,13.74,2000
3,42.35,2000
3,31.44,2000
3,28.41,2000
3,63.05,2000
3,18.15,2000
3,3296.77,2000
1,35.04,2000
1,66.34,2000
1,429.22,2000
1,253.37,2000
1,54.31,2000
1,25.74,2000
1,42.24,2000
1,287.26,2000
1,212.25,2000
2,491.49,2000
2,250.08,2000
2,113.35,2000
2,217.45,2000
2,90.3,2000
2,423.64,2000
2,24.34,2000
2,154.72,2000
2,93.73,2000
2,129.83,2000
2,83.24,2000
2,179.79,2000
2,13.3,2000
2,15.98,2000
2,17.49,2000
2,23.46,2000
2,26.21,2000
2,19.22,2000
3,50.43,2000
3,134.86,2000
3,1372.09,2000
3,706.45,2000
3,9724.91,2000
3,6561.83,2000
2,90.24,2000
2,9.8,2000
3,49.17,2000
3,112.61,2000
3,26.83,2000
3,25.34,2000
3,62.23,2000
3,494.7,2000
3,6.69,2000
3,48.5,2000
3,7.25,2000
3,2.08,2000
3,219.55,2000
3,402.2,2000
3,969.99,2000
3,73.12,2000
1,84.5,2000
1,66.51,2000
1,30.27,2000
1,40.45,2000
1,24.88,2000
1,67.23,2000
1,21.51,2000
2,31.72,2000
2,19.94,2000
2,131.99,2000
2,353.04,2000
2,573.78,2000
2,89.22,2000
2,47.84,2000
2,35.4,2000
2,40.44,2000
3,224.73,2000
3,52.37,2000
3,545.56,2000
3,3.69,2000
3,6.5,2000
3,204.8,2000
3,129.52,2000
3,19.69,2000
3,5.29,2000
1,13.13,2000
1,39.63,2000
1,25.43,2000
1,23.23,2000
2,174.58,2000
2,25.68,2000
2,47.04,2000
2,38.63,2000
2,21.53,2000
2,65.07,2000
2,82.71,2000
2,38.9,2000
3,86.65,2000
3,87.52,2000
3,99.72,2000
3,38.27,2000
3,216.47,2000
3,41.62,2000
3,144.73,2000
3,11020.65,2000
3,168.66,2000
3,66.57,2000
3,"90,00",2000
3,1012.31,2000
3,71.93,2000
3,60.94,2000
3,22.75,2000
3,33.81,2000
3,44.89,2000
3,24.59,2000
3,44.98,2000
3,294.48,2000
3,49.67,2000
3,19.74,2000
3,17.19,2000
3,92.51,2000
3,18.98,2000
3,14.46,2000
3,1812.65,2000
3,85.42,2000
3,12.35,2000
3,18264.87,2000
3,102.71,2000
3,15958.1,2000
3,6932.31,2000
1,"15,00",2000
1,50.7,2000
1,14.5,2000
1,21.45,2000
1,28.18,2000
1,82.36,2000
1,129.42,2000
1,57.9,2000
1,173.75,2000
1,68.03,2000
1,81.61,2000
2,84.55,2000
2,37.7,2000
2,60.74,2000
2,14.35,2000
2,87.59,2000
2,85.86,2000
2,6.39,2000
2,30.13,2000
2,117.02,2000
2,52.21,2000
2,62.82,2000
2,64.18,2000
3,409.32,2000
3,28.18,2000
3,316.89,2000
3,177.05,2000
3,47.27,2000
3,16.1,2000
3,327.58,2000
3,52.9,2000
3,6.4,2000
3,69.23,2000
3,21.98,2000
3,71.72,2000
3,490.16,2000
3,8.65,2000
3,2758.41,2000
3,31.07,2000
3,9.79,2000
3,28.52,2000
3,5.76,2000
3,82.8,2000
3,40.93,2000
3,375.71,2000
3,16.58,2000
3,556.3,2000
3,847.96,2000
3,54.31,2000
3,66.86,2000
3,16.51,2000
3,51.69,2000
3,23.78,2000
3,15.26,2000
3,1195.93,2000
3,65.21,2000
3,44.22,2000
3,30.8,2000
3,82.72,2000
3,10.6,2000
3,46.51,2000
3,62.24,2000
3,38.21,2000
3,116.95,2000
3,19.82,2000
3,116.54,2000
3,31.22,2000
3,254.27,2000
1,221.51,2000
1,187.81,2000
1,29.07,2000
1,20.8,2000
1,72.42,2000
1,823.64,2000
2,37.89,2000
2,110.39,2000
2,59.82,2000
2,75.72,2000
2,53.34,2000
2,34.11,2000
2,20.2,2000
2,50.93,2000
2,150.8,2000
2,78.21,2000
2,69.93,2000
2,36.41,2000
2,97.11,2000
2,106.53,2000
2,136.81,2000
2,461.64,2000
2,28.27,2000
2,40.46,2000
2,170.38,2000
2,81.16,2000
2,89.07,2000
3,63.78,2000
3,200.06,2000
3,52.89,2000
1,28.3,2000
1,125.6,2000
1,23.2,2000
1,74.35,2000
3,3.9,2000
3,80.5,2000
3,500.82,2000
3,5.52,2000
3,108.97,2000
3,62.99,2000
3,62.97,2000
3,24.49,2000
3,13.91,2000
3,49.95,2000
3,22.46,2000
3,1018.64,2000
3,13309.73,2000
3,7975.93,2000
1,26.98,2000
1,34.03,2000
1,21.55,2000
1,11.4,2000
2,22.35,2000
2,237.08,2000
2,19.4,2000
2,64.4,2000
2,41.17,2000
3,6.88,2000
2,48.55,2000
2,40.87,2000
2,22.09,2000
2,351.23,2000
2,33.85,2000
2,39.16,2000
2,27.24,2000
3,548.96,2000
3,294.78,2000
3,138.7,2000
3,44.98,2000
3,11.73,2000
3,41.24,2000
3,493.94,2000
3,26.87,2000
3,10.62,2000
3,41.97,2000
3,511.21,2000
3,351.58,2000
3,32.31,2000
3,18.34,2000
3,501.82,2000
3,60.68,2000
3,36.8,2000
3,53.13,2000
3,13.02,2000
3,4.38,2000
3,19.57,2000
3,4.76,2000
3,10239.09,2000
3,11382.8,2000
3,12.29,2000
3,23.22,2000
3,9.24,2000
3,16124.71,2000
3,198.8,2000
3,67.46,2000
3,112.4,2000
3,92.13,2000
3,76.33,2000
3,75.26,2000
3,279.93,2000
3,15.83,2000
3,315.55,2000
1,24.19,2000
1,304.37,2000
1,43.34,2000
1,19.63,2000
1,46.33,2000
1,48.25,2000
1,68.75,2000
1,32.2,2000
2,14.35,2000
2,140.37,2000
2,50.47,2000
2,"84,00",2000
2,294.14,2000
2,58.25,2000
2,31.18,2000
2,85.36,2000
1,44.88,2000
1,34.29,2000
1,81.8,2000
2,85.04,2000
2,64.32,2000
2,65.02,2000
2,451.87,2000
2,45.68,2000
2,297.96,2000
3,4.92,2000
3,119.8,2000
3,8.91,2000
1,54.15,2000
1,20.5,2000
1,78.26,2000
1,38.61,2000
1,22.85,2000
1,18.31,2000
2,62.19,2000
2,100.42,2000
2,162.44,2000
2,82.65,2000
2,18.83,2000
2,43.34,2000
2,26.68,2000
2,65.21,2000
2,101.77,2000
1,42.89,2000
1,37.83,2000
1,28.08,2000
1,14.14,2000
1,45.32,2000
2,25.5,2000
3,33.06,2000
3,13.63,2000
3,78.02,2000
2,1976.19,2000
3,47.49,2000
3,32.21,2000
3,"194,00",2000
3,3805.35,2000
3,104.69,2000
3,24.85,2000
3,104.85,2000
3,181.27,2000
3,562.59,2000
3,93.91,2000
3,845.35,2000
3,43.47,2000
3,194.41,2000
3,101.02,2000
3,8.28,2000
3,35.28,2000
3,8.31,2000
3,6.86,2000
3,16.61,2000
3,103.71,2000
3,711.7,2000
3,1100.02,2000
3,46.4,2000
3,81.29,2000
3,11.25,2000
3,11.36,2000
3,8.55,2000
3,3.79,2000
3,31.03,2000
3,534.2,2000
3,29.06,2000
3,86.94,2000
3,214.89,2000
3,450.28,2000
3,2272.92,2000
3,1.8,2000
3,28.16,2000
2,28.54,2000
2,35.79,2000
3,211.7,2000
3,11.49,2000
3,6.76,2000
3,207.8,2000
3,64.73,2000
3,297.6,2000
3,22.71,2000
2,716.09,2000
2,54.71,2000
2,23.15,2000
2,61.11,2000
2,30.11,2000
2,241.58,2000
2,279.08,2000
2,251.66,2000
2,20.99,2000
2,273.22,2000
2,78.62,2000
2,16.2,2000
3,50.45,2000
3,27.96,2000
3,48.1,2000
3,3607.31,2000
3,53.05,2000
3,92.19,2000
3,300.99,2000
3,10.87,2000
3,294.99,2000
3,36.03,2000
3,11.87,2000
3,150.93,2000
3,20.44,2000
3,15.17,2000
3,45.66,2000
3,217.77,2000
3,273.16,2000
3,28.76,2000
1,16.99,2000
1,23.85,2000
1,43.85,2000
1,31.5,2000
1,14.31,2000
1,51.8,2000
1,17.41,2000
1,86.8,2000
1,74.18,2000
1,111.81,2000
1,44.01,2000
1,16.77,2000
1,80.65,2000
2,29.22,2000
2,12.58,2000
2,6.49,2000
2,194.8,2000
2,26.79,2000
2,28.47,2000
2,34.6,2000
2,12.93,2000
2,10.63,2000
2,96.3,2000
2,24.78,2000
2,114.14,2000
3,528.27,2000
3,26.43,2000
3,18.74,2000
3,13.7,2000
3,118.02,2000
3,70.84,2000
3,32.07,2000
3,3.36,2000
3,32.41,2000
3,12.49,2000
3,31.21,2000
3,25.56,2000
3,188.89,2000
3,41.63,2000
3,10.25,2000
3,65.52,2000
3,44.17,2000
3,87.2,2000
3,58.83,2000
3,31.79,2000
3,93.78,2000
3,106.4,2000
3,24.28,2000
3,61.77,2000
3,1155.47,2000
3,1356.92,2000
3,14.63,2000
3,48.71,2000
3,212.4,2000
3,37.77,2000
3,72.43,2000
3,54.1,2000
3,8.39,2000
3,9.55,2000
3,7843.1,2000
1,24.7,2000
1,32.74,2000
1,19.18,2000
1,33.06,2000
1,67.03,2000
1,20.53,2000
1,26.25,2000
1,12.33,2000
1,40.59,2000
1,24.78,2000
1,83.53,2000
1,38.36,2000
1,136.61,2000
1,85.75,2000
1,63.26,2000
1,100.52,2000
1,21.02,2000
1,19.09,2000
1,29.74,2000
1,40.99,2000
2,203.54,2000
2,30.28,2000
2,61.42,2000
2,12.48,2000
2,13.89,2000
2,224.36,2000
2,25.42,2000
2,102.64,2000
3,1081.25,2000
3,195.78,2000
3,21.51,2000
3,50.53,2000
3,146.19,2000
3,39.04,2000
3,18.98,2000
3,69.9,2000
3,29.55,2000
3,93.77,2000
1,20.66,2000
1,52.95,2000
1,20.87,2000
1,9.12,2000
1,33.14,2000
2,5.09,2000
2,233.02,2000
2,37.3,2000
2,26.56,2000
2,97.46,2000
2,125.96,2000
2,17.84,2000
2,52.68,2000
2,63.94,2000
3,336.4,2000
3,405.8,2000
3,119.19,2000
3,209.67,2000
3,34.88,2000
1,51.41,2000
1,46.16,2000
1,20.14,2000
1,23.73,2000
1,24.32,2000
1,131.57,2000
1,16.37,2000
1,14.04,2000
1,101.21,2000
1,57.9,2000
2,62.89,2000
2,14.68,2000
2,116.91,2000
2,28.66,2000
2,56.59,2000
2,19.9,2000
2,21.67,2000
3,24.98,2000
3,33.08,2000
3,57.92,2000
3,74.85,2000
3,6.34,2000
3,21.79,2000
1,138.54,2000
1,49.81,2000
1,61.27,2000
1,73.35,2000
1,52.48,2000
1,27.13,2000
1,29.72,2000
1,16.25,2000
1,18.23,2000
1,75.6,2000
1,50.86,2000
1,21.56,2000
1,27.17,2000
1,2.82,2000
3,2431.95,2000
3,8646.82,2000
1,311.05,2000
1,27.92,2000
1,31.69,2000
1,73.32,2000
1,34.64,2000
1,531.19,2000
1,274.68,2000
1,91.65,2000
1,162.28,2000
1,38.26,2000
1,9.19,2000
1,22.52,2000
1,115.4,2000
1,33.18,2000
1,28.67,2000
1,22.2,2000
1,17.49,2000
1,32.06,2000
1,387.43,2000
2,4.16,2000
2,1159.1,2000
2,43.81,2000
2,346.53,2000
2,32.95,2000
2,67.55,2000
2,78.57,2000
2,58.46,2000
2,30.55,2000
2,46.32,2000
2,67.07,2000
2,38.48,2000
2,24.81,2000
2,28.51,2000
2,21.58,2000
2,34.22,2000
2,21.35,2000
2,57.36,2000
1,24.74,2000
1,36.84,2000
2,18.38,2000
3,91.52,2000
3,149.08,2000
3,282.11,2000
3,82.79,2000
3,159.38,2000
3,93.72,2000
3,30.41,2000
3,49.08,2000
3,109.71,2000
3,302.29,2000
3,34.74,2000
3,185.75,2000
3,61.21,2000
3,26.19,2000
3,51.89,2000
3,63.4,2000
3,57.12,2000
3,75.73,2000
3,1980.65,2000
3,154.58,2000
3,611.47,2000
3,37.4,2000
3,100.98,2000
3,87.58,2000
3,18.34,2000
3,350.34,2000
3,113.96,2000
3,31.61,2000
3,88.83,2000
3,35.84,2000
3,45.8,2000
3,995.37,2000
3,4033.47,2000
3,171.81,2000
3,8.91,2000
3,97.74,2000
1,14.91,2000
1,11.91,2000
1,20.2,2000
1,56.68,2000
1,8.05,2000
2,20.94,2000
2,7.2,2000
2,50.89,2000
2,10.27,2000
2,23.44,2000
2,86.86,2000
2,76.51,2000
2,28.79,2000
2,31.6,2000
2,17.12,2000
2,10.55,2000
2,9.39,2000
2,107.07,2000
2,26.91,2000
1,33.13,2000
2,70.36,2000
2,13.66,2000
2,36.85,2000
2,32.54,2000
2,34.43,2000
1,11.85,2000
1,15.41,2000
1,11.09,2000
2,21.54,2000
2,41.03,2000
3,97.81,2000
1,18.44,2000
2,88.2,2000
2,5.56,2000
2,218.13,2000
2,29.52,2000
2,46.59,2000
2,17.77,2000
2,33.09,2000
2,543.19,2000
2,147.35,2000
2,6.98,2000
2,41.07,2000
2,328.22,2000
2,119.23,2000
2,158.54,2000
2,141.36,2000
2,13.62,2000
2,45.13,2000
2,23.66,2000
2,64.07,2000
2,5.23,2000
2,594.88,2000
2,27.8,2000
2,48.63,2000
2,150.94,2000
2,"339,00",2000
2,65.66,2000
2,20.32,2000
2,31.9,2000
2,37.82,2000
2,100.84,2000
2,84.98,2000
2,61.47,2000
3,3348.23,2000
3,152.56,2000
3,25.81,2000
3,341.33,2000
3,461.18,2000
3,725.04,2000
3,264.36,2000
3,89.02,2000
3,120.36,2000
3,9.44,2000
3,7220.86,2000
3,9.05,2000
3,31.31,2000
3,21.48,2000
3,38.2,2000
3,140.89,2000
3,14.2,2000
3,39.44,2000
3,1355.79,2000
3,568.14,2000
3,76.45,2000
3,83.94,2000
1,21.7,2000
1,12.6,2000
1,18.9,2000
1,31.32,2000
1,63.61,2000
2,137.26,2000
2,119.43,2000
2,217.85,2000
2,57.07,2000
2,39.77,2000
2,17.03,2000
2,34.11,2000
2,47.99,2000
2,563.3,2000
2,117.93,2000
2,43.23,2000
2,160.24,2000
2,76.66,2000
2,209.05,2000
2,50.78,2000
2,81.86,2000
2,110.85,2000
2,143.81,2000
2,126.31,2000
2,90.96,2000
2,107.43,2000
1,530.11,2002
1,119.11,2002
2,533.03,2002
1,136.95,2002
2,59.1,2002
1,42.42,2002
2,328.48,2002
1,77.15,2002
1,132.14,2002
1,17.46,2002
1,28.35,2002
3,108.26,2000
3,387.07,2000
3,"82,00",2000
3,19.73,2000
3,30.27,2000
3,123.59,2000
3,71.03,2000
3,81.32,2000
3,16.74,2000
3,45.09,2000
3,212.9,2000
3,522.57,2000
3,16.41,2000
3,122.25,2000
3,628.21,2000
3,866.42,2000
3,446.97,2000
3,83.13,2000
3,309.68,2000
3,157.83,2000
3,224.44,2000
3,200.67,2000
1,19.51,2000
1,32.03,2000
2,172.75,2000
2,40.43,2000
2,294.33,2000
2,67.28,2000
2,46.13,2000
2,157.66,2000
2,24.7,2000
2,151.04,2000
2,31.38,2000
2,38.24,2000
2,53.14,2000
2,40.5,2000
2,180.79,2000
2,54.29,2000
2,19.95,2000
2,24.21,2000
2,29.07,2000
2,42.62,2000
2,25.21,2000
2,49.45,2000
2,22.93,2000
2,242.36,2000
2,43.88,2000
2,71.91,2000
2,60.04,2000
2,48.07,2000
2,29.35,2000
2,19.12,2000
3,129.8,2000
2,29.77,2000
2,32.92,2000
2,2.3,2000
2,0.98,2000
3,9.92,2000
2,321.02,2000
2,"29,00",2000
1,16.03,2000
1,44.51,2000
2,98.48,2000
2,24.69,2000
3,162.58,2000
3,19.39,2000
3,43.68,2000
3,230.59,2000
3,16.66,2000
3,628.25,2000
3,8687.4,2000
3,1074.05,2000
3,52.53,2000
3,58.45,2000
3,997.64,2000
3,71.5,2000
1,117.48,2000
1,22.01,2000
1,44.83,2000
1,648.91,2000
2,6.62,2000
1,48.84,2002
1,60.9,2002
1,57.72,2002
1,67.12,2002
1,89.24,2002
1,44.03,2002
1,249.99,2002
1,188.32,2002
1,53.75,2002
1,38.13,2002
1,767.45,2002
1,155.93,2002
3,100.94,2002
3,835.47,2000
3,870.93,2000
3,83.08,2000
3,374.54,2000
3,31.47,2000
3,134.79,2000
3,15.68,2000
3,3.73,2000
3,208.82,2000
3,50.4,2000
3,32.59,2000
3,1060.76,2000
3,88.34,2000
3,72.6,2000
3,42.81,2000
3,39.13,2000
3,22.79,2000
3,5.9,2000
3,10.26,2000
3,195.28,2000
3,99.81,2000
1,10.71,2000
1,11.45,2000
1,60.79,2000
1,77.53,2000
1,20.22,2000
1,8.66,2000
1,22.85,2000
2,6.69,2000
2,23.47,2000
2,16.04,2000
2,47.51,2000
2,13.77,2000
2,6.9,2000
2,8.08,2000
2,8.7,2000
2,18.78,2000
2,32.13,2000
2,12.55,2000
2,32.43,2000
2,14.02,2000
2,8.8,2000
2,0.98,2000
2,27.07,2000
2,22.23,2000
3,14.3,2000
3,24.06,2000
3,35.65,2000
3,5.07,2000
3,20.14,2000
3,19.31,2000
3,13.45,2000
3,42.18,2000
1,21.14,2000
1,8.95,2000
1,13.84,2000
1,20.52,2000
1,26.6,2000
1,69.29,2000
1,70.38,2000
1,45.18,2000
1,60.04,2000
1,35.46,2000
1,26.18,2000
1,111.7,2000
2,71.65,2000
2,172.65,2000
2,56.76,2000
2,69.51,2000
2,34.39,2000
2,70.49,2000
2,76.1,2000
2,82.23,2000
2,30.85,2000
3,121.33,2000
3,27.19,2000
3,16.94,2000
3,30.51,2000
3,70.55,2000
3,25.9,2000
3,64.99,2000
3,164.46,2000
3,52.14,2000
3,56.37,2000
3,88.16,2000
3,2440.27,2000
3,20757.37,2000
1,19.72,2000
1,97.45,2000
1,41.43,2000
2,421.3,2002
1,295.28,2002
2,156.47,2002
3,77.13,2002
2,44.19,2002
2,47.53,2002
2,56.93,2002
2,56.93,2002
2,2820.41,2002
2,2820.41,2002
1,213.96,2002
1,109.47,2002
1,965.11,2002
1,187.89,2002
3,104.14,2000
3,29.39,2000
3,70.72,2000
3,133.22,2000
3,146.81,2000
3,24.74,2000
3,11.55,2000
3,25.53,2000
3,58.83,2000
3,20.16,2000
3,7.3,2000
3,9.2,2000
3,22.71,2000
3,7.17,2000
3,582.28,2000
3,4.67,2000
3,680.51,2000
3,17.36,2000
3,96.07,2000
3,100.9,2000
3,65.85,2000
3,10943.12,2000
3,12.72,2000
3,12048.54,2000
3,10.07,2000
1,13.66,2000
1,17.92,2000
1,67.42,2000
1,263.9,2000
1,71.45,2000
2,34.57,2000
1,13.56,2000
1,19.81,2000
